,PJME_MW,hour,day_of_week,quarter,week,month,year,dayofyear,hour_sin,hour_cos,month_sin,month_cos,is_holiday,days_to_holiday,ma_7d,ma_30d,ma_90d,roll_std_7d,roll_min_7d,roll_max_7d,ewma_7d,ewma_30d,lag_1h,lag_2h,lag_3h,lag_6h,lag_12h,lag_24h,lag_48h,lag_168h
2002-04-04 09:00:00,31956.0,9,3,2,14,4,2002,94,0.7071067811865476,-0.7071067811865475,0.8660254037844387,-0.4999999999999998,0,45,26754.32738095238,28641.24027777778,29865.598148148147,3787.9553274607206,19247.0,34714.0,27587.344236265628,28491.391657650718,31391.0,29282.0,26272.0,23629.0,32301.0,30056.0,31091.0,32296.0
2002-04-04 10:00:00,32111.0,10,3,2,14,4,2002,94,0.49999999999999994,-0.8660254037844387,0.8660254037844387,-0.4999999999999998,0,45,26753.184523809523,28634.50972222222,29863.650462962964,3786.299825283799,19247.0,34714.0,27640.878624002267,28501.45203753182,31956.0,31391.0,29282.0,23656.0,30816.0,30751.0,31202.0,32303.0
2002-04-04 11:00:00,32060.0,11,3,2,14,4,2002,94,0.258819045102521,-0.9659258262890682,0.8660254037844387,-0.4999999999999998,0,45,26753.625,28628.331944444446,29861.914814814816,3786.9164801187067,19247.0,34714.0,27693.175918392906,28511.34265125002,32111.0,31956.0,31391.0,24363.0,28475.0,31311.0,31332.0,31986.0
2002-04-04 12:00:00,31722.0,12,3,2,14,4,2002,94,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,0,45,26754.839285714286,28623.0125,29860.243055555555,3788.485720160498,19247.0,34714.0,27740.854309891336,28520.266290393225,32060.0,32111.0,31956.0,26272.0,26172.0,31271.0,31192.0,31518.0
2002-04-04 13:00:00,31275.0,13,3,2,14,4,2002,94,-0.2588190451025208,-0.9659258262890683,0.8660254037844387,-0.4999999999999998,0,45,26758.839285714286,28618.21111111111,29858.685648148148,3792.9252142116547,19247.0,34714.0,27782.67851924184,28527.92270239218,31722.0,32060.0,32111.0,29282.0,24558.0,31560.0,30837.0,30603.0
2002-04-04 14:00:00,31026.0,14,3,2,14,4,2002,94,-0.4999999999999997,-0.8660254037844388,0.8660254037844387,-0.4999999999999998,0,45,26762.17261904762,28613.39861111111,29857.199074074073,3796.4471209907265,19247.0,34714.0,27821.061021972797,28534.865734625662,31275.0,31722.0,32060.0,31391.0,23842.0,31594.0,30629.0,30466.0
2002-04-04 15:00:00,30527.0,15,3,2,14,4,2002,94,-0.7071067811865471,-0.7071067811865479,0.8660254037844387,-0.4999999999999998,0,45,26766.160714285714,28608.744444444445,29855.787037037036,3800.067830044335,19247.0,34714.0,27853.083968458403,28540.40254383141,31026.0,31275.0,31722.0,31956.0,23629.0,31112.0,30313.0,29857.0
2002-04-04 16:00:00,30164.0,16,3,2,14,4,2002,94,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998,0,45,26771.589285714286,28604.243055555555,29854.31111111111,3804.2893020610545,19247.0,34714.0,27880.432087174937,28544.91504123808,30527.0,31026.0,31275.0,32111.0,23656.0,30583.0,29855.0,29252.0
2002-04-04 17:00:00,29987.0,17,3,2,14,4,2002,94,-0.9659258262890683,-0.25881904510252063,0.8660254037844387,-0.4999999999999998,0,45,26776.958333333332,28599.527777777777,29852.192592592593,3808.2082862609236,19247.0,34714.0,27905.361884959904,28548.92303564778,30164.0,30527.0,31026.0,32060.0,24363.0,30755.0,29553.0,29085.0
2002-04-04 18:00:00,30329.0,18,3,2,14,4,2002,94,-1.0,-1.8369701987210297e-16,0.8660254037844387,-0.4999999999999998,0,45,26750.85714285714,28593.706944444446,29848.775462962964,3768.3007531638755,19247.0,32877.0,27934.043992830266,28553.87038642167,29987.0,30164.0,30527.0,31722.0,26272.0,31400.0,29779.0,34714.0
2002-04-04 19:00:00,31748.0,19,3,2,14,4,2002,94,-0.9659258262890684,0.2588190451025203,0.8660254037844387,-0.4999999999999998,0,45,26754.97619047619,28586.50277777778,29845.75925925926,3773.4095320326883,19247.0,32877.0,27979.179566879713,28562.74775248391,30329.0,29987.0,30164.0,31275.0,29282.0,32315.0,31069.0,31056.0
2002-04-04 20:00:00,33464.0,20,3,2,14,4,2002,94,-0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,0,45,26763.035714285714,28581.094444444443,29843.872685185186,3786.3395052498536,19247.0,33464.0,28044.08868443158,28576.369609713995,31748.0,30329.0,29987.0,31026.0,31391.0,32877.0,32442.0,32110.0
2002-04-04 21:00:00,33126.0,21,3,2,14,4,2002,94,-0.7071067811865477,0.7071067811865474,0.8660254037844387,-0.4999999999999998,0,45,26772.98214285714,28576.283333333333,29842.189351851852,3800.905524748267,19247.0,33464.0,28104.22964674613,28589.01415070767,33464.0,31748.0,30329.0,30527.0,31956.0,32301.0,31730.0,31455.0
2002-04-04 22:00:00,31844.0,22,3,2,14,4,2002,94,-0.5000000000000004,0.8660254037844384,0.8660254037844387,-0.4999999999999998,0,45,26782.35119047619,28572.104166666668,29840.55787037037,3811.5022658569624,19247.0,33464.0,28148.48728406284,28598.06050821125,33126.0,33464.0,31748.0,30164.0,32111.0,30816.0,29973.0,30270.0
2002-04-04 23:00:00,29537.0,23,3,2,14,4,2002,94,-0.25881904510252157,0.9659258262890681,0.8660254037844387,-0.4999999999999998,0,45,26790.369047619046,28568.358333333334,29838.86111111111,3815.895359666182,19247.0,33464.0,28164.919387210062,28600.670024087034,31844.0,33126.0,33464.0,29987.0,32060.0,28475.0,27388.0,28190.0
2002-04-05 00:00:00,27348.0,0,4,2,14,4,2002,95,0.0,1.0,0.8660254037844387,-0.4999999999999998,0,46,26798.60119047619,28564.979166666668,29837.205555555556,3815.59588606374,19247.0,33464.0,28155.251702154303,28597.188601644277,29537.0,31844.0,33126.0,30329.0,31722.0,26172.0,24853.0,25965.0
2002-04-05 01:00:00,25637.0,1,4,2,14,4,2002,95,0.25881904510252074,0.9659258262890683,0.8660254037844387,-0.4999999999999998,0,46,26807.285714285714,28561.602777777778,29835.817592592593,3811.2534395069347,19247.0,33464.0,28125.449906862472,28588.961684373466,27348.0,29537.0,31844.0,31748.0,31275.0,24558.0,23086.0,24178.0
2002-04-05 02:00:00,24899.0,2,4,2,14,4,2002,95,0.49999999999999994,0.8660254037844387,0.8660254037844387,-0.4999999999999998,0,46,26817.29761904762,28558.39861111111,29834.61296296296,3803.9678127545717,19247.0,33464.0,28087.26706772792,28578.7066452984,25637.0,27348.0,29537.0,33464.0,31026.0,23842.0,22129.0,23217.0
2002-04-05 03:00:00,24766.0,3,4,2,14,4,2002,95,0.7071067811865476,0.7071067811865476,0.8660254037844387,-0.4999999999999998,0,46,26829.029761904763,28555.2625,29833.562962962962,3794.51573744834,19247.0,33464.0,28047.962132015084,28568.110532434723,24899.0,25637.0,27348.0,33126.0,30527.0,23629.0,21709.0,22795.0
